"","Gene 1","Gene 2","Gene 3","Gene 4","Gene 5","Gene 6","Gene 7","Gene 8","Gene 9","Gene 10","Gene 11","Gene 12","Gene 13","Gene 14","Gene 15","Gene 16","Gene 17","Gene 18","Gene 19","Gene 20","Gene 21","Gene 22","Gene 23","Gene 24","Gene 25","Gene 26","Gene 27","Gene 28","Gene 29","Gene 30","Gene 31","Gene 32","Gene 33","Gene 34","Gene 35","Gene 36","Gene 37","Gene 38","Gene 39","Gene 40","Gene 41","Gene 42","Gene 43","Gene 44","Gene 45","Gene 46","Gene 47","Gene 48","Gene 49","Gene 50","Gene 51","Gene 52","Gene 53","Gene 54","Gene 55","Gene 56","Gene 57","Gene 58","Gene 59","Gene 60","Gene 61","Gene 62","Gene 63","Gene 64","Gene 65","Gene 66","Gene 67","Gene 68","Gene 69","Gene 70","Gene 71","Gene 72","Gene 73","Gene 74","Gene 75","Gene 76","Gene 77","Gene 78","Gene 79","Gene 80","Gene 81","Gene 82","Gene 83","Gene 84","Gene 85","Gene 86","Gene 87","Gene 88","Gene 89","Gene 90","Gene 91","Gene 92","Gene 93","Gene 94","Gene 95","Gene 96","Gene 97","Gene 98","Gene 99","Gene 100"
"Cell 318",20,37,11,43,31,25,21,10,33,9,34,18,21,3,0,13,14,19,14,53,34,21,13,12,22,9,4,6,16,5,0,12,7,19,0,13,11,30,52,6,11,6,8,9,8,6,3,4,8,0,9,0,0,7,1,1,0,27,9,36,18,0,8,19,0,0,2,4,4,0,3,1,3,0,13,1,0,0,0,3,0,0,4,15,0,0,2,18,0,6,0,0,0,0,0,0,0,0,0,0
"Cell 319",26,37,16,26,16,9,26,16,40,21,18,15,10,11,7,16,10,13,25,61,26,22,5,6,23,13,2,5,16,8,0,12,3,25,0,22,18,20,21,2,11,13,8,3,5,4,5,4,7,0,0,0,0,14,3,0,2,28,20,17,13,0,7,14,0,0,2,0,4,0,8,3,0,0,23,0,0,4,0,0,2,0,15,20,0,1,3,7,0,0,0,0,0,0,0,0,0,3,0,0
"Cell 320",16,28,15,39,14,11,15,14,42,7,26,23,17,9,1,7,23,23,15,77,32,17,8,8,20,9,2,6,21,13,0,13,1,13,1,8,25,29,44,3,10,7,22,8,13,9,3,5,7,0,5,0,0,8,0,10,0,19,7,47,14,1,9,10,0,0,0,2,4,1,9,4,0,0,28,3,1,6,0,2,4,0,4,8,0,1,3,7,0,4,0,0,0,1,0,0,0,1,0,0
"Cell 321",38,19,12,10,23,4,21,7,25,10,23,28,23,22,5,24,21,11,41,105,40,18,5,18,28,19,6,8,10,13,0,13,16,9,0,8,1,15,23,21,9,15,8,9,7,4,0,2,15,2,4,0,2,4,4,4,3,23,7,15,12,0,8,10,0,0,12,0,0,0,14,2,0,0,15,5,0,5,0,9,3,0,3,9,0,0,7,17,0,2,2,0,0,0,0,0,0,0,0,0
"Cell 322",23,60,47,33,7,28,28,27,45,25,16,18,21,3,2,12,25,11,9,68,38,22,2,9,12,4,6,0,17,3,0,30,4,20,2,10,12,46,47,1,14,8,11,6,6,3,8,1,11,0,7,0,0,9,0,0,2,7,26,28,25,4,1,12,0,0,0,1,8,0,9,0,5,0,41,5,0,2,0,1,6,0,5,15,0,10,2,14,0,0,0,0,0,0,0,0,0,4,0,0
"Cell 323",28,20,25,20,38,3,37,11,29,13,15,15,26,7,1,7,14,20,13,67,26,24,4,30,16,13,7,11,17,3,0,6,18,7,0,4,4,20,43,22,6,9,12,13,14,13,0,6,11,0,13,0,0,11,4,5,5,9,5,19,22,0,6,4,0,6,14,0,6,0,2,3,8,0,17,11,0,9,0,4,0,0,0,2,2,0,10,13,0,6,3,1,0,0,0,0,0,0,0,0
"Cell 324",16,35,27,30,12,9,21,9,34,17,19,16,13,5,0,3,13,35,9,73,44,33,11,5,11,9,4,2,8,6,0,19,3,14,4,7,9,25,46,5,7,3,21,6,8,12,3,3,2,0,7,0,0,10,0,2,0,20,10,24,29,0,3,11,0,0,0,0,3,0,2,6,0,0,15,1,0,2,0,2,3,0,0,6,1,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 325",15,28,10,33,18,12,20,12,51,10,14,18,10,14,1,10,7,12,24,53,31,29,18,20,39,13,2,5,18,21,0,21,9,14,0,8,15,14,38,9,12,6,12,6,15,4,6,3,7,0,6,0,0,19,3,4,2,17,17,35,10,0,4,10,0,3,4,0,0,0,16,1,5,0,13,0,0,1,0,1,5,0,5,9,0,0,10,10,0,5,0,0,0,0,0,0,0,0,0,0
"Cell 326",16,22,20,27,27,26,24,17,41,10,14,4,25,18,0,29,7,11,16,96,30,35,4,12,29,18,0,10,12,14,2,17,4,24,0,13,10,21,29,4,18,13,24,9,13,10,3,2,7,0,5,0,0,4,0,1,3,16,10,24,7,0,2,6,0,0,3,4,0,0,14,9,1,0,18,0,0,5,0,1,0,0,5,11,0,2,9,11,0,3,0,0,0,0,0,0,0,0,0,0
"Cell 327",29,25,27,31,17,15,12,7,45,8,18,18,14,18,0,13,19,15,11,99,43,31,6,8,17,3,8,15,13,12,0,16,4,33,0,9,12,11,35,4,11,5,8,10,4,4,3,11,10,0,1,0,0,12,0,1,4,15,13,15,14,0,4,8,0,0,1,5,0,0,7,0,0,1,23,2,0,1,0,8,6,0,5,5,0,0,13,14,0,0,0,0,0,0,0,0,0,2,0,0
"Cell 328",25,56,28,15,15,9,37,16,33,18,18,20,22,23,0,9,10,13,9,80,23,19,4,22,19,9,4,11,25,5,0,15,5,17,0,10,12,25,44,9,8,10,6,9,8,5,3,1,12,0,10,0,0,10,0,0,3,9,11,18,27,0,8,5,0,0,3,0,4,0,4,2,1,0,21,8,0,6,0,0,0,0,0,10,0,0,9,16,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 329",29,48,39,25,14,12,27,13,37,17,18,15,12,6,0,11,10,8,33,72,37,22,3,14,25,14,6,4,12,21,0,24,2,18,3,14,15,28,32,4,16,7,10,8,13,5,0,5,8,0,6,0,0,17,0,2,0,12,25,43,12,0,2,13,0,0,0,0,0,0,5,3,0,2,26,1,0,3,0,1,0,0,4,11,0,2,6,13,0,4,2,0,0,0,0,0,0,0,0,0
"Cell 330",30,32,25,34,14,14,14,8,30,7,22,15,18,7,9,11,19,16,18,72,43,6,12,18,17,10,6,1,16,7,0,16,8,7,0,8,14,25,24,6,5,11,10,6,3,4,0,4,11,0,8,0,0,11,2,0,3,16,9,23,24,0,4,12,0,0,6,3,5,0,2,5,5,0,14,4,0,2,0,3,1,0,4,9,0,3,1,12,0,5,1,0,0,0,0,0,0,0,0,0
"Cell 331",34,27,24,10,19,6,26,16,40,11,9,28,12,13,1,20,26,14,15,87,39,21,3,30,19,8,7,6,18,6,0,2,5,21,0,10,11,22,31,8,11,5,12,6,2,6,2,8,15,0,8,0,0,6,1,0,1,22,19,39,10,0,1,8,0,0,2,2,8,0,5,0,0,0,27,7,0,13,0,2,8,0,6,8,0,0,5,15,0,3,0,0,1,0,0,0,0,0,0,0
"Cell 332",19,37,33,25,39,10,20,11,27,20,12,22,6,11,0,10,15,13,20,68,29,24,15,20,12,14,8,5,22,3,0,9,4,14,0,5,4,18,29,11,12,9,11,8,14,9,9,11,8,4,2,0,0,8,1,0,5,28,15,31,18,0,3,14,0,0,2,0,6,0,2,2,0,0,14,4,0,3,0,6,0,0,3,8,0,2,6,7,0,13,0,0,0,0,0,0,0,0,1,0
"Cell 333",26,29,24,18,18,27,24,10,29,10,21,8,25,5,4,7,13,18,15,78,39,23,1,19,20,9,4,8,17,3,0,8,10,15,0,9,4,22,42,14,13,15,6,4,6,8,0,10,5,0,7,0,0,12,5,4,1,22,11,17,16,0,4,9,0,0,11,10,8,0,2,3,4,0,14,3,0,7,0,5,1,0,6,9,0,0,8,6,0,5,0,0,0,0,0,0,0,0,0,0
"Cell 334",11,18,33,23,23,8,29,12,32,3,19,12,29,5,1,11,16,14,7,81,22,20,8,16,27,12,3,10,11,6,0,7,14,9,0,7,8,20,57,12,18,6,11,17,6,7,10,10,1,0,9,0,0,8,0,12,3,15,16,10,18,0,12,7,0,4,7,2,10,0,3,1,4,0,13,3,0,6,0,4,0,0,4,3,1,0,6,6,0,4,0,0,0,0,0,0,0,0,0,0
"Cell 335",30,25,17,14,16,5,21,19,24,8,24,32,20,17,3,21,19,11,26,70,33,11,12,20,26,10,9,5,19,10,0,8,8,9,0,13,7,21,26,6,8,4,4,4,7,6,0,6,9,0,7,0,0,13,3,6,4,7,12,8,25,0,1,14,0,2,2,1,16,0,18,0,0,0,17,0,0,5,0,4,3,0,6,14,0,0,6,8,0,5,0,0,0,0,0,0,0,0,0,0
"Cell 336",21,18,24,33,19,4,22,22,42,8,25,40,22,16,5,11,26,17,23,48,36,19,10,12,10,8,19,4,22,13,0,10,10,6,0,13,7,20,28,15,12,11,10,14,9,3,0,2,13,0,15,1,0,1,0,2,9,18,9,13,34,0,4,8,0,4,2,0,2,0,3,0,7,0,32,7,0,0,0,10,2,0,0,8,0,0,3,13,0,4,0,0,0,0,0,0,0,0,0,0
"Cell 337",32,23,30,23,17,12,49,18,18,8,37,26,12,12,3,6,22,9,30,80,27,13,12,10,8,9,10,6,18,3,0,11,2,12,0,8,10,28,28,13,12,12,10,8,8,6,0,14,15,0,9,0,2,17,3,4,5,20,10,25,8,0,3,7,0,0,3,0,8,0,6,0,0,0,9,11,0,5,0,0,5,0,4,13,0,0,2,13,0,5,0,0,0,0,0,0,0,0,0,0
"Cell 338",32,38,12,38,4,14,23,29,38,13,17,26,8,9,8,23,39,9,33,77,45,22,12,16,17,13,6,2,19,12,0,18,7,34,0,15,14,33,24,5,8,11,6,7,2,3,1,2,14,0,5,0,1,23,0,0,10,31,28,25,28,0,4,9,0,0,0,3,8,0,12,0,0,0,29,8,0,0,0,2,8,0,13,16,0,0,5,22,0,5,0,0,0,0,2,1,0,3,0,0
"Cell 339",12,37,22,14,29,14,30,22,29,5,25,13,10,8,0,4,10,10,14,90,36,15,13,10,21,4,3,15,13,29,0,27,8,17,0,5,18,16,40,16,8,6,11,9,16,4,4,9,16,0,2,0,0,7,6,0,1,11,8,34,16,0,3,2,0,0,8,0,5,0,5,0,7,0,14,7,0,1,0,3,3,0,0,12,0,0,3,16,0,5,0,0,0,0,0,0,0,2,0,0
"Cell 340",27,34,24,23,15,3,25,16,46,11,26,28,13,10,3,13,22,12,21,52,46,5,18,14,13,16,11,8,11,10,0,27,11,11,0,16,16,29,27,7,8,12,8,10,10,2,5,7,15,0,5,0,0,11,5,0,6,19,14,12,16,0,5,7,0,0,2,0,10,0,14,0,0,0,26,5,0,2,0,0,6,0,4,10,0,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 341",21,37,31,34,8,10,22,17,33,9,14,20,15,5,0,20,16,18,11,82,31,21,13,8,26,5,6,6,8,15,0,19,0,31,0,12,23,24,28,3,15,3,10,9,16,9,4,4,8,0,7,0,0,13,0,4,3,14,12,26,13,0,0,15,0,4,0,0,3,1,6,6,1,0,31,0,0,3,0,4,3,1,12,9,0,7,6,18,0,1,0,0,0,0,0,0,0,0,0,0
"Cell 342",11,19,20,27,21,15,25,14,23,5,19,12,13,14,0,20,22,13,19,70,30,23,6,18,29,10,6,5,9,17,0,16,12,21,0,7,10,16,29,5,25,5,6,10,19,5,0,7,9,0,3,0,0,10,1,1,5,25,15,28,10,0,6,8,0,0,6,3,5,0,8,1,1,0,17,1,0,4,0,5,6,0,9,16,0,0,8,25,0,4,0,0,0,0,0,0,0,0,0,0
"Cell 343",21,19,16,22,16,3,10,6,21,12,7,11,24,10,0,25,14,29,17,80,7,46,19,16,29,13,3,12,9,27,0,15,13,8,6,2,15,11,42,8,19,2,18,26,34,10,0,2,2,0,4,0,0,15,0,5,0,17,8,26,7,0,10,7,1,7,4,4,0,1,3,4,4,0,20,0,0,11,0,4,0,0,3,2,2,0,9,15,1,3,0,0,0,0,0,0,0,0,0,1
"Cell 344",13,24,12,25,18,16,17,4,19,4,19,7,18,7,0,10,14,24,6,78,35,40,7,16,13,4,5,15,6,9,2,12,7,9,1,7,7,23,54,10,26,5,24,15,7,16,0,7,8,0,12,0,0,2,4,6,0,13,8,39,23,0,5,6,0,2,5,5,0,0,5,6,4,0,11,7,0,10,0,7,2,0,1,6,2,0,6,7,0,1,1,0,2,0,0,0,0,0,0,0
"Cell 345",17,30,26,27,17,10,23,17,43,10,25,14,12,5,1,9,23,15,19,110,37,22,6,14,22,13,1,14,8,10,0,14,8,19,1,7,11,16,26,7,12,7,13,5,10,6,2,8,14,0,3,0,0,10,1,4,2,18,6,26,21,0,2,5,0,0,1,0,4,0,3,2,4,0,8,0,0,5,0,8,0,0,12,11,0,0,7,13,0,6,0,0,0,0,0,0,0,0,0,0
"Cell 346",24,16,33,18,27,10,18,4,25,5,17,9,21,5,0,10,10,38,20,67,9,20,8,8,17,10,6,9,9,8,1,6,6,6,8,1,6,13,37,14,19,2,24,20,15,16,1,0,3,0,3,0,0,7,0,13,2,20,3,19,5,0,16,6,5,6,9,0,0,0,4,5,5,0,7,3,0,13,0,8,1,0,1,2,6,0,11,6,0,0,3,0,0,0,0,0,0,0,1,0
"Cell 347",25,32,37,31,21,8,22,13,54,15,26,13,8,2,5,18,17,24,16,90,41,26,7,10,22,11,7,11,16,6,0,20,10,21,0,14,20,21,39,5,13,5,9,9,16,2,1,10,16,0,4,0,4,23,0,2,0,19,21,33,11,0,5,4,0,0,0,3,13,0,3,2,0,0,17,12,0,3,0,1,0,0,3,10,0,0,11,12,0,4,0,0,0,0,0,0,0,0,0,4
"Cell 348",31,23,27,13,12,2,21,5,44,7,28,19,22,11,3,21,26,19,21,89,30,22,5,13,21,19,5,6,22,19,0,7,14,12,0,6,4,13,42,13,10,12,13,17,16,11,0,3,9,0,11,0,0,9,0,2,4,12,6,16,18,0,8,7,0,0,4,3,8,0,3,1,0,0,23,9,0,6,0,3,4,0,0,5,0,0,7,24,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 349",28,35,10,18,27,18,21,33,48,16,40,32,8,18,8,15,17,19,35,76,38,13,8,20,15,5,7,4,23,19,0,14,11,27,0,13,21,26,22,3,8,7,5,3,6,2,5,5,17,0,8,0,2,10,0,0,11,23,26,26,18,0,5,12,0,0,1,0,4,0,14,0,1,0,28,6,0,1,0,2,2,0,6,13,0,0,2,11,0,9,0,0,0,0,1,5,0,5,0,0
"Cell 350",23,30,39,15,21,15,23,17,35,22,37,23,10,14,3,17,15,17,12,78,35,14,6,19,25,8,5,5,17,13,0,14,6,19,0,4,16,25,58,5,13,11,15,12,17,4,5,7,7,0,9,0,0,7,2,2,3,15,17,27,26,0,6,5,0,0,3,0,2,0,7,0,2,0,14,3,0,4,0,1,1,0,13,9,0,0,15,16,0,3,0,0,0,0,0,0,0,3,0,0
"Cell 351",24,39,25,51,19,7,30,20,55,17,17,14,8,3,2,13,9,16,19,73,23,25,7,6,28,15,1,5,20,17,0,15,3,35,3,19,26,32,36,3,12,3,10,7,18,6,9,8,3,0,6,0,0,11,0,0,2,26,14,26,10,0,5,8,0,0,0,3,6,1,5,5,0,0,19,2,0,5,0,4,3,0,6,11,0,3,8,9,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 352",32,38,37,22,26,14,20,19,50,14,16,10,8,10,4,13,6,11,17,88,46,15,3,10,32,16,0,10,11,7,0,20,0,30,0,13,16,15,28,6,7,10,5,9,7,3,4,7,8,0,3,0,0,8,1,0,4,15,11,16,17,0,1,13,0,1,7,0,3,0,12,3,0,0,13,0,0,3,0,3,2,0,20,14,0,3,12,23,0,3,0,0,0,0,0,2,0,0,0,0
"Cell 353",33,36,29,26,21,12,25,16,52,8,14,32,17,8,3,13,18,7,20,62,41,18,7,14,17,3,9,0,28,12,0,18,2,21,1,9,7,22,30,7,10,7,15,11,5,3,4,5,6,0,10,0,0,14,0,2,1,36,18,37,13,0,2,18,0,3,0,0,6,0,4,2,0,1,13,5,0,0,0,2,0,0,3,9,0,0,7,9,0,2,0,0,0,0,0,0,0,8,0,0
"Cell 354",15,32,14,37,5,10,19,16,48,4,26,9,25,7,0,19,13,15,18,109,49,32,5,13,25,20,6,7,5,10,0,18,8,18,4,10,14,18,38,10,17,9,8,15,10,5,0,7,11,0,8,0,5,12,0,2,3,26,21,28,12,0,3,8,0,1,4,0,3,0,3,3,1,0,10,3,0,7,0,4,1,0,9,10,0,5,5,11,0,2,0,0,5,0,0,0,0,0,0,0
"Cell 355",16,26,29,25,31,18,11,19,44,5,16,21,27,8,0,10,21,28,10,59,27,33,8,3,10,2,7,8,30,2,0,12,5,18,1,3,4,20,59,9,21,3,18,9,8,10,3,6,4,0,11,0,0,9,0,6,0,11,12,27,14,0,6,12,0,0,0,1,2,3,2,0,2,0,24,8,0,13,0,2,2,0,7,5,0,0,8,13,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 356",21,12,17,19,30,20,9,10,32,8,18,18,20,16,0,15,11,8,17,70,30,19,12,16,18,12,5,8,14,9,0,12,9,13,0,6,4,17,31,10,22,5,13,13,9,3,2,3,8,0,6,0,0,9,3,4,4,21,15,30,7,0,15,12,0,0,6,4,0,0,7,5,6,0,19,1,0,11,0,6,4,1,7,7,0,0,5,10,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 357",27,36,37,19,7,9,22,22,30,8,28,21,10,15,9,17,15,7,26,78,37,9,10,8,35,9,4,7,17,20,0,19,3,30,0,12,9,16,25,9,15,6,7,6,22,1,1,9,21,0,6,0,0,12,2,0,4,15,25,24,19,0,5,3,0,0,2,1,2,0,15,0,0,1,17,2,0,1,0,1,4,0,13,13,0,4,10,11,0,3,0,0,0,0,0,0,0,0,0,0
"Cell 358",25,23,13,22,21,8,23,13,31,8,30,13,14,7,0,17,18,14,19,95,28,31,7,20,17,9,3,5,9,10,0,9,7,11,0,6,9,22,36,11,14,5,9,9,3,9,0,5,9,0,18,0,0,7,0,3,3,17,9,52,14,0,12,7,0,0,2,6,0,0,3,5,3,0,22,3,0,4,0,12,1,0,3,12,3,0,8,10,0,5,0,0,0,0,0,0,0,1,0,0
"Cell 359",24,32,20,24,8,11,27,14,34,3,31,20,29,11,0,18,19,11,13,105,25,19,10,12,19,9,8,4,6,8,0,17,9,13,0,8,7,28,36,7,8,21,11,13,7,7,0,3,12,0,8,0,0,13,0,4,2,16,13,26,12,0,7,13,0,0,0,0,3,0,6,1,0,1,33,2,0,8,0,3,9,0,5,12,0,3,6,17,0,0,0,0,1,0,0,0,0,0,0,2
"Cell 360",42,26,16,28,15,13,34,13,28,4,17,21,18,12,0,19,23,21,15,75,39,32,14,18,14,7,7,7,18,5,0,9,3,10,0,10,7,17,37,5,6,8,9,12,5,9,0,6,13,0,9,0,0,9,0,2,3,16,9,21,16,0,5,5,0,3,3,1,2,0,11,0,2,0,8,4,0,8,0,3,0,0,0,11,0,3,9,15,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 361",21,27,21,41,16,12,21,11,51,4,31,28,19,17,1,21,8,11,9,56,33,10,15,13,23,5,4,5,15,7,0,11,9,9,0,23,16,18,33,12,8,8,7,8,15,5,2,8,11,0,2,0,0,9,0,1,7,33,21,32,9,0,14,25,0,0,0,0,0,0,7,2,2,2,24,4,0,0,0,5,7,0,5,12,0,1,4,17,0,4,0,0,0,0,0,0,0,3,0,2
"Cell 362",32,23,24,12,20,10,35,11,53,8,29,26,21,23,3,18,14,9,24,59,20,19,7,9,21,8,2,11,15,5,0,14,7,12,0,12,11,12,30,11,16,11,8,6,5,5,0,3,8,0,2,0,0,19,0,0,8,21,16,14,8,0,12,18,0,0,7,1,3,0,12,6,2,0,17,0,0,1,0,4,1,0,2,10,0,0,6,21,0,8,0,0,0,0,0,0,0,0,0,0
"Cell 363",5,18,4,34,30,6,12,2,33,6,25,5,31,14,0,8,11,9,16,64,34,27,10,3,22,4,3,16,17,7,0,9,15,17,0,8,10,4,29,17,21,6,19,26,21,12,0,4,12,0,3,1,0,11,2,6,1,18,22,39,14,0,20,4,0,4,2,1,0,0,10,4,3,0,11,10,0,2,0,16,1,0,5,7,1,0,17,6,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 364",30,10,15,9,20,6,22,11,30,11,21,15,24,17,1,17,17,15,22,73,27,22,11,14,25,20,1,9,13,17,0,14,5,17,0,3,23,19,34,5,6,8,15,12,11,12,2,7,8,0,10,0,0,15,0,5,2,22,7,11,14,0,6,4,0,3,14,0,3,0,12,1,5,2,16,4,0,7,0,1,0,0,3,3,0,5,17,20,0,0,0,1,0,0,0,0,0,0,0,0
"Cell 365",22,26,20,23,21,18,24,13,60,6,14,11,26,12,0,17,18,11,36,68,38,25,10,14,29,10,4,4,13,15,0,16,11,17,0,12,10,19,35,10,9,13,8,9,7,4,2,7,17,0,14,0,0,7,0,1,8,25,14,26,7,0,7,8,0,1,3,0,3,0,11,0,5,0,31,1,0,7,0,6,0,0,5,16,0,0,9,18,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 366",17,21,19,33,10,15,24,17,33,4,18,11,12,5,0,16,14,13,14,77,26,29,14,2,26,12,4,21,11,10,0,20,11,26,1,12,13,11,30,13,9,5,15,11,15,7,5,5,5,0,4,1,0,5,0,1,2,8,10,22,12,0,5,6,0,4,0,2,0,0,6,2,0,0,8,3,0,8,0,3,2,0,10,10,0,0,11,5,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 367",6,23,29,20,28,3,22,9,19,9,23,22,15,11,0,23,15,16,24,65,28,21,22,19,25,6,3,21,11,11,0,5,15,5,0,3,7,9,30,17,21,4,12,14,38,8,4,9,10,0,2,0,0,14,5,3,4,24,5,23,21,0,8,4,0,0,3,0,1,0,6,0,3,0,4,5,0,5,0,17,0,0,4,6,0,0,13,19,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 368",13,15,28,21,32,10,17,7,40,11,16,13,21,17,0,12,17,20,21,71,21,22,16,25,26,10,2,24,18,13,0,9,20,8,0,2,10,15,44,19,15,4,22,15,15,10,2,4,9,0,4,2,0,5,0,3,1,14,9,32,14,0,10,2,0,3,5,6,0,0,9,4,4,0,23,8,0,12,0,7,3,0,1,5,0,0,3,16,0,11,0,0,0,0,0,0,0,0,0,0
"Cell 369",25,36,29,19,16,15,20,9,33,9,18,17,31,10,0,27,15,31,23,60,27,30,12,7,29,9,2,5,17,3,0,8,8,12,4,12,3,21,26,7,7,7,9,12,12,8,0,5,6,3,3,0,0,9,0,7,0,9,10,17,8,0,8,12,0,0,3,7,6,0,8,0,0,0,33,8,0,14,0,2,10,0,0,9,0,0,8,21,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 370",14,21,43,16,15,8,39,9,55,21,21,16,18,11,0,12,15,12,15,72,25,10,6,8,21,9,7,5,3,13,1,23,4,21,1,5,24,19,55,5,10,9,9,9,14,4,3,26,8,4,1,0,3,5,0,1,3,20,5,18,22,0,4,10,0,1,0,2,7,0,11,4,0,0,17,2,0,6,0,0,4,0,7,9,0,1,11,16,0,0,0,0,0,0,0,0,0,2,0,0
"Cell 371",39,25,29,20,16,18,22,13,47,9,16,15,16,15,4,23,16,7,14,87,26,22,2,16,32,15,5,18,13,10,0,11,3,21,0,12,18,15,27,10,9,12,5,9,22,1,2,9,15,0,5,0,0,10,0,0,2,27,16,24,15,0,0,5,0,0,8,3,0,0,2,0,1,0,21,4,0,3,0,8,0,1,15,11,0,1,12,25,0,7,0,0,0,0,0,1,0,0,0,0
"Cell 372",22,39,26,21,21,13,10,7,23,3,29,4,20,8,0,17,11,19,13,95,22,23,7,20,31,3,0,12,13,14,0,19,9,18,8,6,7,14,29,4,17,8,15,13,15,13,2,0,15,0,7,0,0,11,0,2,1,14,15,38,12,0,12,5,0,4,5,4,0,0,12,5,0,0,16,0,0,8,0,10,0,0,3,10,0,3,20,12,0,0,0,0,0,0,0,0,0,1,0,0
"Cell 373",21,28,22,13,20,8,29,3,20,8,21,16,23,8,0,11,22,19,8,87,35,22,3,15,14,10,8,6,7,6,0,9,2,14,0,9,8,14,34,13,6,18,18,13,9,5,2,14,7,0,8,0,0,13,0,6,2,19,8,14,5,0,6,8,0,0,8,1,6,0,2,9,0,0,15,8,0,13,0,10,0,0,0,11,0,0,8,20,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 374",14,32,25,14,6,5,18,16,42,5,26,16,14,8,7,18,14,19,24,102,52,17,3,25,20,15,6,7,14,9,0,16,9,22,0,12,12,15,32,13,5,14,8,15,12,3,2,6,10,0,12,0,0,14,6,2,5,16,11,29,34,0,2,3,0,0,0,3,9,0,3,1,2,0,15,8,0,0,0,2,3,0,9,11,0,0,13,12,0,1,0,0,0,0,0,0,0,0,0,0
"Cell 375",25,16,37,28,23,5,23,12,44,11,40,21,19,20,3,19,17,9,25,71,35,15,10,10,14,7,3,1,13,8,0,11,15,9,0,10,11,23,25,3,16,17,11,13,8,5,0,0,14,0,13,0,0,11,0,0,11,39,23,20,11,0,15,9,0,3,0,0,4,0,6,0,0,0,23,1,0,5,0,7,2,0,4,10,0,0,9,15,0,0,0,0,0,0,0,3,0,0,0,0
"Cell 376",29,29,20,24,16,8,31,19,27,8,35,30,21,29,3,25,18,8,22,93,41,11,8,18,23,10,2,5,20,5,0,6,5,14,0,9,10,16,23,14,10,18,9,6,4,1,2,12,21,0,18,0,0,17,5,3,3,14,16,27,14,0,9,10,0,0,7,7,10,0,11,0,0,0,21,14,0,7,0,0,5,0,6,15,0,0,6,20,0,5,0,0,0,0,0,0,0,0,0,0
"Cell 377",21,24,31,16,25,7,16,13,44,5,24,14,19,9,0,8,13,18,18,80,25,27,17,17,29,10,4,16,13,22,0,12,10,13,0,4,7,14,26,9,12,10,19,20,21,10,5,1,6,5,4,0,0,7,0,10,0,8,8,27,10,0,6,5,0,8,5,0,0,0,3,0,1,0,26,8,0,3,0,3,1,0,4,2,0,0,4,16,0,6,0,0,0,0,0,0,0,0,2,0
"Cell 378",27,19,13,26,20,9,26,11,24,7,23,17,16,13,0,25,11,16,23,68,28,25,3,14,38,21,2,15,28,12,0,14,4,13,0,4,13,20,44,14,10,5,11,11,10,5,0,2,10,0,6,0,0,7,2,3,3,17,3,36,9,0,7,6,0,0,8,0,0,0,7,4,6,0,28,3,0,6,0,0,0,0,4,15,0,0,6,10,0,3,1,0,0,0,0,0,0,0,0,0
"Cell 379",19,33,30,40,15,6,25,22,37,8,17,24,8,5,6,11,25,17,39,89,33,13,5,14,20,12,13,1,6,14,0,18,2,22,5,11,25,40,34,4,12,15,5,4,4,6,0,7,7,0,4,0,4,17,0,2,1,37,12,19,22,0,0,17,0,0,0,0,10,0,3,6,2,0,25,6,0,1,0,8,3,0,4,11,0,0,4,1,0,5,0,1,2,0,0,2,0,2,0,0
"Cell 380",21,32,30,27,26,14,37,26,36,4,33,20,24,10,3,20,3,16,29,79,19,29,15,19,14,9,7,4,33,17,0,14,8,10,0,11,4,25,38,11,10,8,8,7,12,3,0,1,13,1,18,0,0,7,0,10,4,4,12,19,21,0,14,7,0,3,5,0,5,0,10,0,17,0,18,13,0,0,0,3,0,0,1,4,0,0,9,8,0,0,0,0,0,0,0,1,0,0,0,0
"Cell 381",31,26,41,21,16,7,13,22,51,14,22,39,12,6,4,12,17,8,24,82,25,5,5,8,27,10,7,4,24,8,0,21,0,36,0,15,29,39,17,2,7,13,12,2,13,0,6,0,14,1,3,0,1,23,0,0,7,9,19,31,6,0,3,15,0,3,0,0,6,0,11,0,0,0,38,3,0,3,0,0,10,0,4,16,0,6,1,4,0,8,0,0,0,0,1,0,0,13,0,0
