"","Gene 1","Gene 2","Gene 3","Gene 4","Gene 5","Gene 6","Gene 7","Gene 8","Gene 9","Gene 10","Gene 11","Gene 12","Gene 13","Gene 14","Gene 15","Gene 16","Gene 17","Gene 18","Gene 19","Gene 20","Gene 21","Gene 22","Gene 23","Gene 24","Gene 25","Gene 26","Gene 27","Gene 28","Gene 29","Gene 30","Gene 31","Gene 32","Gene 33","Gene 34","Gene 35","Gene 36","Gene 37","Gene 38","Gene 39","Gene 40","Gene 41","Gene 42","Gene 43","Gene 44","Gene 45","Gene 46","Gene 47","Gene 48","Gene 49","Gene 50","Gene 51","Gene 52","Gene 53","Gene 54","Gene 55","Gene 56","Gene 57","Gene 58","Gene 59","Gene 60","Gene 61","Gene 62","Gene 63","Gene 64","Gene 65","Gene 66","Gene 67","Gene 68","Gene 69","Gene 70","Gene 71","Gene 72","Gene 73","Gene 74","Gene 75","Gene 76","Gene 77","Gene 78","Gene 79","Gene 80","Gene 81","Gene 82","Gene 83","Gene 84","Gene 85","Gene 86","Gene 87","Gene 88","Gene 89","Gene 90","Gene 91","Gene 92","Gene 93","Gene 94","Gene 95","Gene 96","Gene 97","Gene 98","Gene 99","Gene 100"
"Cell 1202",18,32,11,23,26,9,26,18,46,20,22,24,16,11,0,20,15,27,18,66,35,19,8,22,11,13,11,4,15,17,0,8,3,22,1,10,17,20,37,6,2,5,6,8,7,7,7,7,9,0,11,1,0,15,5,11,4,22,27,21,7,0,2,5,0,9,5,2,4,0,16,3,1,0,12,3,0,1,0,1,10,0,4,11,0,0,2,9,0,3,0,0,0,0,0,0,0,0,0,0
"Cell 1203",27,40,11,22,14,9,26,5,38,10,28,15,19,4,0,9,22,12,25,72,52,18,4,24,24,14,1,16,32,2,0,13,8,21,0,5,15,25,17,14,4,11,7,15,12,5,0,3,18,0,7,0,0,6,0,2,3,31,15,26,28,0,2,9,0,0,13,2,7,0,17,7,0,0,13,2,0,7,0,9,0,0,3,9,0,3,12,21,0,0,2,0,0,0,0,0,0,1,0,0
"Cell 1204",21,21,37,29,25,3,40,22,32,13,24,35,34,14,7,10,19,28,13,39,37,51,18,10,14,5,11,12,9,13,0,12,4,24,0,10,9,15,22,8,12,4,18,7,15,13,0,5,13,0,4,0,0,22,1,8,0,11,31,17,9,0,9,6,0,2,2,3,0,0,4,3,0,0,6,6,0,6,0,0,6,0,2,6,0,0,2,18,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 1205",15,32,17,29,20,5,24,8,34,7,31,21,13,6,4,24,12,18,16,62,27,24,4,12,30,6,9,3,13,14,0,7,5,27,1,8,9,20,35,4,8,12,7,7,20,5,4,0,9,0,12,0,0,8,2,1,6,11,7,34,11,0,14,3,0,0,4,3,4,0,14,1,2,0,26,2,1,10,0,4,2,0,11,14,3,0,7,6,0,3,1,0,0,0,0,0,0,3,1,0
"Cell 1206",27,27,21,21,20,17,20,9,22,11,20,13,8,18,2,20,19,22,17,65,28,24,6,8,14,23,7,9,8,12,0,9,9,15,0,11,17,17,22,4,13,5,12,15,10,3,0,5,11,3,15,1,0,10,5,1,0,15,24,17,13,0,5,4,0,0,2,7,4,0,11,0,0,1,24,2,0,7,0,1,4,0,0,11,0,1,4,14,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 1207",24,37,16,14,15,16,18,11,26,9,14,23,13,3,8,9,15,11,14,49,28,21,7,10,10,14,1,5,6,7,0,14,6,16,0,15,23,17,53,23,7,4,11,18,33,2,0,10,11,0,4,0,0,17,0,0,6,22,5,28,13,0,3,9,0,1,8,0,6,0,2,0,0,0,19,19,0,9,0,6,0,0,2,11,3,0,8,9,0,2,0,0,0,0,0,0,0,0,1,1
"Cell 1208",18,19,23,36,18,9,15,12,32,18,29,18,21,20,3,11,16,9,16,70,48,25,9,9,19,6,2,5,7,15,0,17,10,13,0,10,10,17,32,9,13,10,15,12,10,13,6,3,16,0,4,0,0,12,0,4,3,26,10,30,19,0,3,11,0,0,1,0,9,0,6,0,0,0,19,15,0,3,0,12,0,0,4,8,0,1,7,32,0,7,0,0,0,0,0,0,0,0,0,0
"Cell 1209",25,23,37,24,23,9,20,13,62,3,16,11,28,28,3,11,15,26,13,101,21,38,14,6,28,5,13,4,10,18,0,10,3,8,2,15,9,19,24,6,29,6,6,10,9,19,0,4,12,0,4,0,0,13,0,1,2,17,17,21,8,0,2,18,0,1,2,3,4,0,4,0,2,0,17,6,0,12,0,2,0,0,9,7,0,0,4,17,0,6,0,0,0,0,0,0,0,0,3,0
"Cell 1210",21,31,29,24,19,4,19,14,41,9,24,29,19,10,0,9,8,26,18,63,17,16,7,16,21,9,5,13,19,10,0,26,2,23,2,3,15,23,62,11,8,15,17,11,7,1,14,3,11,0,3,0,0,9,2,2,2,10,34,22,28,0,1,7,0,7,5,3,0,2,9,3,3,0,33,0,0,3,0,6,5,0,10,9,1,3,2,10,0,0,0,0,0,0,0,0,0,2,0,0
"Cell 1211",25,28,15,47,24,7,31,22,31,5,14,6,12,14,0,11,13,23,16,86,28,39,17,25,22,13,6,0,14,7,0,22,2,21,0,8,3,16,28,4,6,1,7,9,8,2,0,14,6,0,10,0,0,21,0,2,2,19,7,23,4,0,8,11,0,1,0,2,3,0,12,3,3,0,19,2,0,9,0,1,1,0,2,17,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 1212",14,17,34,25,27,18,27,6,28,10,15,11,26,15,0,11,11,29,27,94,31,45,2,17,12,7,7,1,10,13,0,8,1,8,1,11,23,18,42,12,15,8,21,3,13,6,1,4,9,3,8,0,0,6,0,4,0,16,10,17,19,1,0,11,0,3,0,6,0,0,6,3,1,0,20,0,0,1,0,0,9,0,6,6,0,0,6,7,0,0,0,0,0,0,0,0,0,4,0,0
"Cell 1213",14,17,15,21,35,4,10,14,21,12,13,13,25,12,1,22,15,23,11,60,40,18,17,6,34,4,1,1,12,8,0,14,11,22,0,9,9,15,32,6,6,12,11,18,15,5,3,11,11,3,17,0,0,6,3,1,3,8,10,35,17,1,8,8,0,0,5,5,0,0,15,0,2,1,12,1,0,13,0,5,9,0,0,8,0,4,5,19,1,5,0,0,0,0,0,0,0,0,0,0
"Cell 1214",29,35,16,15,20,22,25,19,20,8,17,17,19,11,1,14,20,9,9,65,25,24,16,15,17,6,5,12,17,6,0,17,4,19,1,7,11,27,64,10,9,9,13,8,20,6,2,2,5,0,7,0,0,6,9,0,1,13,13,16,16,0,8,11,0,0,0,0,1,0,8,5,5,0,21,8,0,4,0,2,1,0,6,9,0,2,4,24,0,1,0,0,0,0,0,0,0,3,0,0
"Cell 1215",38,37,7,17,22,9,19,14,38,9,17,18,15,11,0,5,18,6,21,88,31,15,20,6,16,10,2,5,15,3,0,24,9,19,0,9,19,22,20,9,16,7,13,18,16,17,0,8,6,0,5,0,0,1,0,0,13,5,13,35,13,0,2,6,0,0,2,4,15,0,8,0,0,0,10,0,0,19,0,7,0,2,9,9,2,0,12,3,0,2,0,0,0,0,1,0,0,0,0,0
"Cell 1216",31,24,37,26,42,10,17,14,39,14,12,16,17,13,5,5,19,16,9,73,46,19,11,9,24,12,4,7,5,8,0,13,11,9,0,14,10,21,25,8,17,9,13,16,10,7,0,3,8,1,2,1,0,7,4,0,1,20,9,32,24,0,2,4,0,6,0,0,3,0,3,1,0,1,34,4,0,3,0,2,3,0,3,12,0,0,5,22,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 1217",26,30,28,10,11,10,23,14,56,14,28,17,12,14,0,16,18,19,27,91,39,13,7,12,34,22,6,7,17,15,0,15,6,28,2,2,14,21,40,8,9,7,17,6,6,12,1,5,14,3,10,0,0,9,0,0,3,21,12,22,14,0,7,21,0,0,0,0,3,2,12,2,0,0,19,3,0,1,0,3,2,0,6,9,0,0,1,16,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 1218",28,29,24,30,18,14,21,24,23,12,16,12,23,9,5,31,17,29,9,92,46,25,5,6,21,10,6,7,12,14,0,17,10,10,1,15,7,13,42,9,12,8,5,11,9,5,0,1,16,0,12,0,0,10,0,1,5,14,11,21,16,1,2,5,0,2,7,4,3,0,20,0,4,0,16,4,0,19,0,6,3,0,3,9,0,0,4,19,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 1219",33,25,16,33,31,11,16,27,34,16,11,18,12,17,3,13,14,19,6,59,40,35,11,2,20,9,6,7,20,7,0,6,11,43,0,19,17,21,35,4,25,4,4,20,19,7,0,8,15,0,5,0,0,12,2,6,0,9,15,31,6,0,0,3,0,0,7,0,5,0,25,0,1,0,18,6,2,5,2,0,2,0,0,8,5,0,14,6,0,8,0,0,0,0,0,0,0,0,0,0
"Cell 1220",23,30,18,16,19,7,17,12,55,7,31,12,18,10,0,34,17,12,13,95,40,33,14,15,27,7,4,8,11,22,0,21,6,16,2,9,16,31,28,8,13,2,5,12,3,10,1,9,3,0,9,0,0,5,0,4,0,8,12,21,9,0,7,5,0,2,9,0,5,0,10,3,4,0,18,0,0,8,0,2,0,0,4,9,0,3,6,11,1,0,0,0,0,0,0,0,0,0,0,0
"Cell 1221",17,30,19,27,19,20,14,6,27,16,28,17,20,16,1,14,17,19,20,108,22,23,9,6,25,8,7,11,11,8,0,9,9,26,10,11,9,24,49,16,18,11,16,16,8,3,0,0,9,0,15,0,0,8,0,0,2,19,16,32,18,0,13,18,0,0,0,2,4,0,10,0,3,0,23,3,0,7,0,3,0,0,9,4,0,0,5,15,0,6,0,0,0,0,0,1,0,0,0,0
"Cell 1222",35,34,18,20,29,16,21,10,24,12,22,8,15,17,4,15,28,37,13,104,35,40,9,13,25,18,1,3,10,7,0,12,7,12,0,6,12,17,29,8,9,9,13,15,9,3,0,18,5,0,9,0,0,10,0,4,0,33,15,34,15,0,0,5,0,2,1,10,6,0,8,8,4,0,34,2,0,5,0,2,7,0,2,8,0,4,10,17,0,5,0,0,0,0,0,0,0,0,0,0
"Cell 1223",30,38,13,29,17,17,17,17,35,12,21,14,13,8,0,30,19,15,30,88,33,24,3,6,10,8,3,4,11,12,0,23,5,14,0,8,7,18,32,8,13,13,13,10,10,4,2,14,10,0,5,0,0,11,0,7,5,29,16,45,9,0,3,8,0,0,3,1,5,0,2,4,5,0,22,4,0,5,0,2,0,0,7,9,4,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 1224",23,34,18,22,46,15,35,13,24,19,8,13,8,17,4,8,43,16,13,104,43,40,5,15,28,9,8,8,6,9,0,6,12,24,5,11,18,23,30,14,14,3,10,17,12,3,0,2,2,0,2,0,0,11,0,0,0,36,18,29,8,0,0,11,0,3,2,0,7,0,14,0,2,0,13,2,0,2,0,11,0,0,0,10,2,0,4,10,0,7,0,0,0,0,0,0,0,3,0,0
"Cell 1225",51,35,21,22,16,1,20,13,31,6,15,12,14,2,0,8,16,7,6,53,25,8,10,14,16,8,6,6,17,3,0,21,4,8,0,11,14,18,37,6,23,2,6,14,12,6,3,11,12,0,1,0,0,5,0,1,10,6,6,24,14,0,6,6,0,0,11,0,4,3,8,2,6,0,24,10,1,6,0,15,2,0,9,21,0,0,19,8,0,1,0,0,0,0,0,0,0,0,5,0
"Cell 1226",18,15,18,27,34,17,33,17,30,18,19,13,27,22,2,16,12,16,15,68,33,30,7,25,22,11,7,4,4,16,0,8,5,19,0,11,8,20,42,5,8,14,6,5,10,2,2,6,10,2,6,0,0,19,0,0,0,33,14,24,6,0,6,16,0,3,4,0,0,0,13,11,4,2,28,2,0,0,0,5,3,0,0,4,0,0,2,12,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 1227",36,26,26,33,14,12,14,7,40,6,18,20,22,9,1,11,12,11,9,61,18,19,4,15,20,10,1,2,15,11,0,10,7,21,0,7,6,34,28,6,12,3,3,12,6,3,0,13,13,0,3,0,0,15,3,9,0,28,8,28,9,0,10,9,1,0,1,0,1,0,13,4,0,0,28,4,0,0,0,1,1,0,6,6,0,2,15,7,0,2,0,0,0,0,0,0,0,1,0,0
"Cell 1228",22,18,31,44,16,12,28,11,38,1,36,19,25,7,0,23,17,30,18,81,19,30,3,22,27,11,8,18,17,27,0,6,0,8,1,5,10,37,28,5,13,11,26,2,12,0,1,1,7,0,10,0,0,18,0,4,0,15,6,24,14,0,14,6,0,0,0,0,0,0,3,5,0,2,25,8,0,0,0,4,8,0,5,1,0,2,8,8,0,0,1,0,0,0,0,0,0,1,0,0
"Cell 1229",57,9,15,28,26,13,28,11,39,11,30,19,34,11,0,12,9,23,15,72,14,28,6,10,20,6,7,11,17,14,0,13,3,13,0,13,1,25,56,11,14,10,25,10,14,10,2,8,14,0,5,0,0,5,1,7,5,15,12,17,19,0,7,17,0,0,6,0,1,0,3,6,3,0,25,2,0,8,0,2,3,0,6,0,0,0,9,14,0,0,0,2,0,0,0,0,0,1,0,0
"Cell 1230",26,29,14,16,7,13,29,20,29,2,37,18,31,3,0,11,6,24,31,46,22,25,5,11,10,11,0,5,11,23,0,37,5,22,0,8,6,11,55,8,9,1,7,8,20,8,4,19,7,0,2,0,0,5,14,11,0,26,12,51,41,0,8,10,0,0,5,0,1,6,8,4,3,0,25,0,0,5,0,0,4,0,2,9,0,5,9,28,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 1231",11,19,48,22,21,12,21,12,40,15,12,17,31,10,4,9,14,28,19,89,32,45,5,19,28,13,8,4,10,13,0,10,5,21,4,3,12,21,44,2,11,5,11,5,10,4,1,5,8,0,16,0,0,17,6,3,0,36,14,19,18,0,6,9,0,4,0,4,0,0,9,11,0,0,29,6,0,2,0,8,4,0,4,6,0,0,2,19,0,1,0,0,0,0,0,0,0,0,0,0
"Cell 1232",14,35,22,31,12,16,13,15,22,9,13,24,11,9,0,22,21,6,36,70,29,28,8,20,17,16,1,3,17,13,0,8,3,14,0,1,2,15,52,5,5,16,19,9,9,2,3,14,14,0,0,0,0,11,0,10,0,21,6,20,22,0,7,2,2,0,1,2,5,0,5,11,2,1,24,6,0,0,0,1,2,0,1,10,0,0,17,15,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 1233",27,26,25,40,29,7,36,35,34,16,6,24,22,18,5,16,11,12,15,97,37,25,5,23,16,25,6,13,13,28,0,5,2,13,0,12,10,5,37,7,11,6,17,14,6,3,1,7,6,0,7,0,0,16,5,4,2,22,19,13,19,0,4,16,0,2,0,3,1,0,4,0,5,2,21,7,0,3,0,3,3,0,3,6,0,0,3,17,0,3,0,0,0,0,0,0,0,5,0,0
"Cell 1234",16,19,12,14,32,12,25,17,50,28,6,27,33,16,0,7,16,18,14,96,31,32,11,7,20,11,7,2,3,4,0,20,12,30,0,10,10,18,26,10,14,9,10,7,8,4,0,0,2,0,9,0,0,16,3,6,4,21,31,31,11,0,0,9,0,0,3,1,3,0,8,2,0,0,22,0,0,4,0,4,5,0,3,6,0,0,5,29,0,6,0,0,0,0,0,1,0,5,0,0
"Cell 1235",25,38,14,33,16,12,24,22,28,24,14,12,25,14,4,23,15,8,20,73,38,17,9,21,18,17,9,0,13,7,0,11,9,42,0,9,9,17,52,6,12,1,10,7,10,3,1,9,14,0,4,0,0,26,6,0,4,41,11,22,14,0,7,8,0,0,4,0,5,0,4,9,3,0,12,3,0,3,0,1,1,0,4,9,0,0,11,16,0,5,0,0,0,0,0,0,0,1,0,0
"Cell 1236",34,47,18,8,11,17,28,14,30,11,30,10,6,7,0,10,20,16,26,82,54,21,9,17,28,3,1,4,18,24,0,20,3,9,2,3,9,34,19,7,5,14,7,8,1,4,4,5,11,0,3,0,0,3,0,2,2,26,13,16,22,0,5,4,1,0,9,1,9,0,3,2,0,0,22,5,0,9,0,6,0,0,4,13,0,5,8,11,0,0,0,0,0,0,0,0,0,0,2,0
"Cell 1237",18,11,39,8,15,22,38,11,46,9,31,20,24,8,0,24,15,17,27,76,32,28,8,16,25,13,0,3,13,18,0,12,2,20,0,5,19,16,50,5,9,3,13,7,13,6,7,2,7,0,3,0,0,6,3,6,3,19,15,17,22,0,10,4,0,1,0,4,0,0,5,1,0,0,14,0,0,6,0,5,10,0,4,7,0,0,6,20,0,0,0,0,0,0,0,0,0,4,0,0
"Cell 1238",30,40,6,12,13,4,36,16,31,20,10,15,22,13,1,24,26,21,20,65,87,17,17,12,19,8,0,19,27,9,0,16,9,16,0,6,13,4,33,11,13,9,0,15,4,8,0,3,5,0,8,0,0,13,5,2,4,16,10,43,26,0,0,10,0,0,3,5,15,0,0,0,0,0,10,5,2,8,0,4,2,1,5,11,0,0,7,32,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 1239",19,26,16,21,5,7,24,14,42,3,24,15,14,6,0,18,23,19,35,88,16,16,4,21,18,22,0,1,18,8,0,17,7,10,0,4,7,15,33,8,7,12,18,7,5,4,0,10,8,6,8,0,3,6,0,12,6,15,8,36,19,0,12,17,0,0,6,2,6,0,17,7,2,0,24,1,0,2,0,13,0,0,3,12,0,0,10,8,0,0,0,0,0,0,0,1,0,0,0,0
"Cell 1240",36,33,31,18,30,4,31,12,28,13,14,19,23,18,0,26,23,22,8,93,35,24,8,4,30,19,20,9,15,12,0,12,11,23,4,17,10,24,26,6,9,8,15,8,23,7,0,2,7,0,7,0,3,8,1,0,0,13,22,44,4,0,1,9,0,4,0,3,4,0,11,0,0,0,7,2,0,7,0,11,1,0,11,6,0,0,6,4,0,7,0,0,0,0,0,0,0,0,0,0
"Cell 1241",26,27,16,20,27,5,24,9,23,7,29,15,12,11,0,25,27,17,10,76,38,24,7,15,36,10,4,5,17,10,0,5,1,12,2,11,14,20,28,12,6,7,19,15,12,11,4,11,16,0,4,0,0,10,0,0,3,18,10,20,8,0,12,8,0,0,4,2,2,0,2,0,1,0,18,1,0,7,0,1,0,0,20,5,0,0,16,11,0,0,0,0,0,0,0,0,1,0,0,0
"Cell 1242",10,10,28,28,21,8,34,20,30,9,26,32,24,15,0,16,9,22,19,75,25,43,5,16,23,14,10,4,9,15,0,11,1,24,4,4,8,20,54,2,14,2,14,7,4,10,4,3,15,2,9,1,0,11,3,2,0,14,11,13,21,0,6,8,0,0,0,0,0,0,6,2,0,1,15,2,0,2,0,3,3,0,5,6,0,0,3,23,0,0,4,0,0,0,0,0,0,0,0,0
"Cell 1243",16,30,31,17,25,12,24,21,49,7,20,25,27,12,0,12,12,11,23,83,35,33,13,26,14,9,5,2,16,27,0,20,1,16,0,4,5,25,45,5,6,16,17,7,11,4,4,3,9,0,10,0,0,10,0,0,0,28,17,24,17,0,10,7,0,1,0,0,2,0,12,4,3,0,19,1,0,2,0,0,0,0,3,14,0,7,5,17,0,2,0,0,0,1,0,0,0,0,0,0
"Cell 1244",27,28,26,11,15,8,40,5,47,8,17,7,26,7,0,15,16,14,24,62,20,19,8,16,29,7,3,24,11,11,1,15,5,5,1,2,21,15,48,6,4,8,5,11,12,9,12,3,3,0,4,0,0,8,2,0,2,13,21,14,38,0,9,11,0,0,1,3,1,1,0,5,0,0,18,8,0,6,0,7,6,0,1,4,0,1,12,28,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 1245",28,19,16,22,24,6,20,9,30,13,14,24,19,23,4,5,20,13,12,87,29,32,10,5,10,10,11,8,17,7,0,17,8,18,4,17,11,27,44,5,18,9,13,7,13,7,4,6,9,0,10,0,0,14,0,4,3,11,20,26,15,0,5,7,0,3,1,0,2,0,4,0,2,0,19,6,0,9,0,7,1,0,5,4,0,0,5,14,0,10,0,0,0,0,0,0,0,0,0,0
"Cell 1246",25,11,26,39,11,20,15,18,45,5,22,17,13,2,2,5,5,6,35,50,20,34,5,27,28,11,3,8,9,23,0,15,2,18,0,9,5,19,42,10,12,5,13,2,22,3,4,7,7,2,3,0,0,28,4,3,4,24,4,15,12,0,1,14,0,5,6,0,0,0,1,1,9,1,19,11,0,0,0,3,2,0,6,8,0,0,8,12,0,0,0,0,0,0,0,0,0,8,0,0
"Cell 1247",21,13,18,23,17,2,17,7,41,12,20,12,39,12,0,15,6,11,23,69,34,17,6,12,22,4,6,8,7,4,0,10,16,12,2,8,11,25,43,5,10,28,17,10,7,3,3,4,9,0,3,0,0,14,5,0,3,13,9,30,15,0,0,6,0,4,7,0,0,0,3,0,2,0,16,3,0,5,0,15,9,0,4,5,0,1,11,16,0,5,0,0,0,0,0,1,0,7,0,0
"Cell 1248",42,40,12,19,17,7,28,5,18,10,25,12,17,8,3,10,19,13,15,96,25,15,9,10,20,12,1,1,18,8,0,8,13,20,2,12,11,31,24,13,14,6,9,8,15,11,0,7,12,0,8,0,2,8,0,0,5,11,12,31,8,0,3,4,0,0,3,0,9,0,3,0,0,0,14,2,0,8,0,3,0,0,12,14,0,0,19,5,0,3,0,0,0,0,1,0,0,0,0,0
"Cell 1249",21,54,12,18,8,24,23,5,30,10,28,18,16,9,0,20,10,6,30,75,40,28,5,12,13,7,1,15,21,13,0,10,8,16,0,6,22,25,43,14,13,10,11,4,18,8,0,8,14,0,12,0,0,8,0,3,6,33,11,21,22,0,4,9,0,0,3,5,4,0,3,1,3,0,18,7,0,3,0,5,0,0,3,21,0,0,8,16,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 1250",22,20,15,46,22,3,25,1,35,12,26,16,25,17,0,10,10,15,20,80,36,37,6,18,19,5,2,8,17,8,0,9,7,19,15,11,2,50,26,9,24,11,6,10,12,6,0,2,8,0,10,0,0,6,0,0,3,18,13,22,12,0,13,3,0,0,0,0,1,0,3,3,0,0,21,0,0,5,0,11,3,0,18,1,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0
"Cell 1251",39,45,42,30,22,7,20,13,31,9,30,10,14,16,0,15,18,13,16,99,28,19,5,21,23,13,4,9,11,14,0,4,1,22,0,8,21,18,43,4,5,4,5,15,5,12,3,1,20,0,10,0,0,8,1,1,1,20,8,27,22,0,4,10,0,0,0,0,0,0,18,4,2,0,17,4,0,0,0,6,0,0,4,14,0,1,6,9,0,1,2,0,0,0,0,0,0,0,0,0
"Cell 1252",19,30,39,26,25,7,25,7,39,5,29,24,17,16,0,16,10,21,14,81,35,33,4,9,32,8,8,1,12,17,0,5,2,15,0,6,13,28,39,11,11,18,11,3,11,10,5,8,14,0,5,0,0,16,0,2,0,16,14,22,8,0,14,5,0,0,3,1,0,0,14,2,0,0,9,7,0,4,0,11,6,0,5,10,0,2,3,21,0,0,0,0,0,0,0,0,0,3,0,0
"Cell 1253",18,20,34,27,30,4,16,11,63,4,28,12,23,23,0,15,12,10,18,86,25,21,4,6,18,10,10,1,4,14,0,20,1,9,5,9,8,26,49,12,13,4,6,5,21,11,7,0,3,0,10,0,0,12,1,0,3,12,9,19,21,0,1,7,0,2,0,1,1,0,5,3,3,0,13,4,0,3,0,6,3,0,16,9,0,0,4,10,0,8,0,0,0,0,0,0,0,0,0,0
"Cell 1254",25,34,20,24,41,14,26,12,41,9,24,16,19,15,0,21,16,16,9,83,27,19,11,21,34,6,2,4,20,18,0,18,4,15,0,5,10,8,43,13,8,10,10,13,12,2,1,14,11,3,2,0,0,14,2,9,3,17,15,11,15,0,6,19,2,0,5,6,3,1,9,1,5,0,21,3,1,5,0,7,3,0,1,14,0,1,10,12,0,2,0,0,0,0,0,0,0,0,0,0
"Cell 1255",16,33,14,21,16,14,24,9,36,8,35,13,19,13,0,8,22,12,20,84,43,32,4,18,19,13,7,0,13,11,0,3,4,5,3,7,5,17,33,4,8,8,5,9,15,6,1,7,15,1,7,0,0,8,0,0,2,34,13,29,10,0,2,13,0,0,3,3,6,0,4,5,7,0,22,6,0,4,0,9,1,0,4,13,1,0,9,13,0,6,0,0,0,0,0,0,0,2,0,0
"Cell 1256",19,32,21,10,16,13,29,15,13,10,21,14,11,7,4,13,35,5,24,94,28,23,14,11,27,11,0,1,20,11,0,7,11,33,3,11,15,14,39,5,8,9,8,11,20,0,0,7,10,0,11,0,0,24,0,4,6,16,10,37,24,0,2,15,2,0,5,3,8,0,5,4,4,0,18,11,0,3,0,3,0,0,5,16,0,5,11,16,0,1,0,0,0,0,0,0,0,1,0,0
"Cell 1257",19,30,29,31,18,9,16,7,35,9,27,15,18,7,0,14,31,15,20,98,31,21,9,11,44,8,9,6,11,14,0,10,7,15,0,10,9,20,15,6,14,8,28,2,19,2,0,0,11,0,7,0,0,8,0,10,2,20,5,38,25,0,5,17,0,0,2,0,2,0,6,1,0,2,13,3,0,0,0,14,0,0,2,4,0,2,4,14,0,4,0,0,0,0,0,0,0,0,0,0
"Cell 1258",27,36,27,17,38,8,15,18,27,5,18,17,4,18,0,14,13,28,9,68,31,30,13,5,16,5,8,5,15,1,0,11,15,15,0,24,8,20,45,4,11,11,11,11,16,11,3,7,11,0,6,0,1,10,0,5,6,9,14,41,7,1,7,11,0,0,6,4,1,0,11,0,4,0,17,0,0,5,0,4,5,0,1,12,0,0,11,6,0,10,2,0,0,0,0,0,0,0,0,0
"Cell 1259",19,32,22,10,5,10,23,10,38,2,41,14,19,4,1,21,16,28,28,71,29,19,8,14,33,12,1,14,14,12,1,10,3,21,0,7,8,32,37,26,13,8,8,11,7,8,4,4,10,0,6,0,0,6,0,0,1,21,11,23,23,0,17,12,0,0,2,6,7,0,10,9,3,0,29,0,0,4,0,5,0,0,9,7,0,0,11,7,0,2,0,0,0,0,1,0,0,0,0,0
"Cell 1260",33,43,13,15,27,5,34,27,44,19,24,12,4,15,5,13,17,12,10,92,63,19,5,14,28,5,1,18,25,13,0,16,13,27,0,8,20,7,31,4,6,5,1,19,5,8,0,22,5,0,2,0,0,6,0,0,8,15,20,28,11,1,3,6,0,0,5,2,10,2,6,2,4,0,10,7,3,11,0,5,1,0,2,19,0,0,10,12,0,3,0,0,0,0,2,0,0,0,0,0
"Cell 1261",24,28,16,17,13,19,27,9,29,23,9,14,16,18,1,17,20,14,20,74,44,30,16,17,10,7,4,2,15,9,0,16,8,24,2,8,16,11,25,13,10,7,7,11,16,7,0,6,5,0,6,0,0,12,0,0,1,21,15,29,15,0,1,14,0,2,2,1,3,0,7,8,5,0,14,11,0,6,0,8,0,0,3,11,0,0,9,24,0,5,0,0,0,0,0,0,0,0,0,0
"Cell 1262",12,35,34,27,12,12,28,6,40,15,18,9,17,3,0,19,16,16,21,113,37,18,20,5,23,3,0,12,21,16,0,15,6,20,1,7,4,18,29,9,13,2,14,17,7,13,5,6,12,0,10,0,0,6,0,5,3,19,18,30,16,0,12,7,0,0,3,5,5,0,2,0,0,0,2,3,0,8,0,0,0,0,8,7,0,2,11,9,0,4,0,0,0,0,0,0,0,0,0,0
"Cell 1263",28,25,29,22,19,19,22,6,33,9,26,15,24,8,0,15,15,20,10,84,21,38,8,9,21,20,6,5,8,15,0,9,6,12,0,10,6,9,32,5,5,3,9,13,15,6,2,7,19,0,3,0,0,13,0,1,0,11,6,21,13,0,13,11,0,0,2,0,2,0,3,1,3,0,18,0,0,8,0,4,4,0,2,10,0,1,9,23,0,4,2,0,0,0,0,0,0,0,0,0
"Cell 1264",29,35,15,9,18,11,29,20,23,11,24,15,7,12,7,18,22,6,20,89,38,8,20,2,24,5,0,7,24,5,0,5,15,22,3,19,21,8,36,12,22,6,9,18,14,13,0,9,13,0,8,0,0,2,1,0,14,11,9,36,23,0,11,8,0,0,4,0,6,0,4,0,0,0,14,11,0,13,0,2,0,0,3,16,0,0,14,24,0,3,0,0,0,0,0,0,0,0,0,0
"Cell 1265",32,24,25,34,24,8,13,15,55,6,8,8,14,6,0,11,13,14,21,90,31,11,13,13,12,6,2,7,13,8,0,14,5,12,0,8,7,11,33,9,9,4,5,21,6,6,5,8,16,0,6,0,0,6,3,6,5,21,11,24,18,0,5,4,0,0,6,0,1,1,7,0,0,0,16,6,0,4,0,5,0,0,4,4,0,0,21,22,0,3,0,0,0,0,1,0,0,3,0,0
